freq,premier_pay,dealer,an,marque,modele,depot,prix_auto,pour_depot,km,creation_dossier,sexe,code_postal,ristourne,cheque_dealer,sommes_des_couts,terme,age,class
Par jour(s),159.84,142_dealer,2005.0,mazda,3gt,500.0,3450.0,0.14492753623188406,144000,,0.0,j8b,0.0,3122.5,3762.12,52,,1
Par jour(s),55.41,81_dealer,2004.0,mazda,6,1000.0,3500.0,0.2857142857142857,0,2015-04-11,0.0,j0l,0.0,0.0,2676.3333333333335,104,42.0,1
Par jour(s),94.61,142_dealer,1998.0,honda,civic,600.0,2425.0,0.24742268041237114,189000,2017-07-06,1.0,j3n,0.0,1946.25,2129.4833333333336,35,24.0,1
Par jour(s),160.86,6_dealer,2008.0,acura,a6,6000.0,15995.0,0.3751172241325414,0,2015-07-14,0.0,h1g,0.0,10794.75,10725.333333333334,130,24.0,1
Par jour(s),78.58,222_dealer,2006.0,honda,pilot,500.0,3500.0,0.14285714285714285,200000,2017-03-31,1.0,j5c,0.0,3175.0,3812.12,104,35.0,1
Par jour(s),172.49,232_dealer,2008.0,mazda,3,1000.0,5990.0,0.1669449081803005,0,,1.0,g4x,0.0,5749.4,5737.0,78,,1
Par jour(s),215.85,241_dealer,2010.0,nissan,sentra,1700.0,7995.0,0.21263289555972484,137540,,0.0,j0k,400.0,7154.65,7263.42,78,,1
Par jour(s),97.16,84_dealer,2008.0,dodge,caravan,500.0,5995.0,0.08340283569641367,158000,,0.0,g0a,400.0,6254.65,6307.12,156,,1
Par jour(s),221.18,133_dealer,2005.0,dodge,ram1500,2000.0,9000.0,0.2222222222222222,0,,1.0,j4b,0.0,4194.75,7747.0,78,,1
Par jour(s),175.63,36_dealer,2006.0,jeep,liberty,1800.0,7295.0,0.24674434544208362,0,,0.0,j4p,0.0,0.0,6258.666666666667,78,,1
Par jour(s),149.53,133_dealer,2007.0,ford,fusion,720.0,3600.0,0.2,0,,0.0,h1l,0.0,0.0,3227.0,52,,1
Par jour(s),74.14,160_dealer,2000.0,acura,tt,2000.0,4995.0,0.4004004004004004,0,,1.0,j2g,0.0,3704.65,3432.0,104,,1
Par jour(s),96.31,142_dealer,2008.0,mazda,3gt,600.0,5450.0,0.11009174311926606,162000,2017-07-06,1.0,h8x,0.0,5122.5,5708.483333333333,130,28.0,1
Par jour(s),89.23,84_dealer,2008.0,nissan,pathfinder,4000.0,8595.0,0.4653868528214078,0,,1.0,g4v,0.0,5484.65,5342.0,156,,1
Par jour(s),184.67,85_dealer,2005.0,jeep,grandcherokee,500.0,4950.0,0.10101010101010101,189000,,1.0,j4t,0.0,4697.5,5262.12,65,,1
Par jour(s),68.73,129_dealer,2006.0,nissan,altima,500.0,2995.0,0.1669449081803005,161000,,1.0,h2c,0.0,2644.75,2907.12,104,,1
Par jour(s),97.16,140_dealer,2011.0,ford,fusion,500.0,5995.0,0.08340283569641367,101500,2017-07-07,1.0,j3y,400.0,6254.65,6307.12,156,57.0,1
Par jour(s),224.82,6_dealer,2007.0,acura,a4,2000.0,9250.0,0.21621621621621623,0,2015-08-05,0.0,h8s,0.0,9321.0,7980.333333333333,78,28.0,1
Par jour(s),147.82,109_dealer,2008.0,chevrolet,malibu,500.0,3895.0,0.12836970474967907,0,,1.0,h7a,0.0,4049.65,4142.0,65,,1
Par jour(s),184.62,109_dealer,2005.0,chrysler,300,500.0,3495.0,0.1430615164520744,0,,1.0,j2x,0.0,3629.65,3342.0,39,,1
Par jour(s),77.13,189_dealer,2008.0,honda,civic,2500.0,5995.0,0.4170141784820684,0,,1.0,j4g,0.0,0.0,4242.0,130,,1
Mensuelle,424.67,41_dealer,2006.0,mitsubishi,outlander,1200.0,3080.0,0.38961038961038963,250000,2017-06-19,1.0,h1w,0.0,2034.0,2339.29,9,51.0,1
Par jour(s),75.84,65_dealer,2006.0,ford,ranger,500.0,3495.0,0.1430615164520744,0,,1.0,j0k,0.0,3629.65,3342.0,104,,1
Par jour(s),145.02,84_dealer,2006.0,volkswagen,jetta,800.0,3945.0,0.20278833967046894,0,,0.0,g0a,0.0,3802.15,3892.0,65,,1
Par jour(s),90.44,109_dealer,2004.0,subaru,impreza,300.0,2400.0,0.125,0,,1.0,j0p,0.0,2220.0,2293.0,39,,1
Par jour(s),244.56,18_dealer,2002.0,jeep,liberty,500.0,2295.0,0.2178649237472767,201000,2017-04-11,1.0,h3h,0.0,1909.75,2086.4533333333334,13,45.0,1
Par jour(s),163.04,109_dealer,2007.0,honda,civic,750.0,2995.0,0.25041736227045075,0,2016-03-05,0.0,h7a,0.0,2394.75,2592.0,39,53.0,1
Par jour(s),71.06,181_dealer,2004.0,honda,civic,300.0,2685.0,0.11173184357541899,0,2016-03-25,1.0,j6j,0.0,2519.25,2732.0,104,37.0,1
Par jour(s),190.83,142_dealer,2005.0,toyota,matrix,500.0,4495.0,0.11123470522803114,105000,2017-07-14,1.0,j6w,0.0,4219.75,4807.12,52,53.0,1
Par jour(s),86.45,40_dealer,2005.0,acura,rsx,1500.0,5000.0,0.3,0,,1.0,j4k,0.0,3750.0,4247.0,104,,1
Par jour(s),69.99,139_dealer,2007.0,chevrolet,cobalt,500.0,2777.0,0.18005041411595246,0,,1.0,j0k,0.0,2645.8,2624.0,78,,1
Par jour(s),138.09,109_dealer,2010.0,ford,fusion,500.0,3995.0,0.1251564455569462,193255,2017-05-26,1.0,g1l,400.0,4154.65,4307.12,78,39.0,1
Par jour(s),134.22,16_dealer,2013.0,dodge,caravan,2000.0,9995.0,0.2001000500250125,151240,,0.0,j4w,0.0,8494.75,9102.49,156,,1
Par jour(s),92.76,20_dealer,2005.0,acura,a6,2000.0,5830.0,0.34305317324185247,0,2015-08-31,0.0,j2t,0.0,4121.5,4560.333333333333,104,39.0,1
Par jour(s),91.85,245_dealer,2006.0,infiniti,m35,2500.0,5995.0,0.4170141784820684,0,,0.0,j7n,0.0,3794.75,4242.0,104,,1
Par jour(s),117.95,139_dealer,2007.0,kia,rio,500.0,2777.0,0.18005041411595246,0,,0.0,j5m,0.0,2415.85,2624.0,52,,1
Par jour(s),92.78,8_dealer,2008.0,dodge,caliber,340.0,1698.0,0.20023557126030625,0,,0.0,j3p,0.0,0.0,1685.3333333333335,53,,1
Par jour(s),115.73,99_dealer,2003.0,ford,mustang,1000.0,6999.0,0.1428775539362766,0,2015-08-28,0.0,j4h,0.0,7671.16,6575.333333333333,104,47.0,1
Par jour(s),188.25,120_dealer,2010.0,mazda,6gs,500.0,5795.0,0.08628127696289906,167031,2017-05-26,1.0,j5t,400.0,6044.65,6107.12,78,56.0,1
Par jour(s),178.07,133_dealer,2009.0,pontiac,torrent,500.0,4000.0,0.125,0,,0.0,h1m,0.0,3929.95,4247.0,65,,1
Par jour(s),82.84,20_dealer,2004.0,dodge,ram1500,913.5,5930.0,0.15404721753794268,0,2015-03-28,0.0,j4t,0.0,5313.0,5592.833333333333,104,45.0,1
Par jour(s),194.41,166_dealer,2009.0,jeep,compass,500.0,5999.0,0.08334722453742291,115936,2017-06-08,0.0,j1x,0.0,5798.95,6311.12,78,30.0,1
Par jour(s),191.42,133_dealer,2006.0,chevrolet,equinox,0.0,5000.0,0.0,109023,,0.0,j1m,,,5747.0,91,47.0,1
Par jour(s),115.72,20_dealer,2004.0,acura,tl,1830.0,7830.0,0.23371647509578544,0,,0.0,j3l,0.0,6391.5,6576.333333333333,104,32.0,1
Par jour(s),189.42,139_dealer,2005.0,chrysler,300,500.0,5777.0,0.08655011251514627,0,,1.0,j5x,0.0,5565.85,6024.0,78,,1
Par jour(s),86.34,185_dealer,2005.0,honda,pilot,500.0,5998.0,0.08336112037345782,0,,1.0,j6x,0.0,6027.85,6245.0,156,,1
Mensuelle,399.87,81_dealer,2006.0,dodge,charger,2500.0,4995.0,0.5005005005005005,138227,2017-09-01,1.0,j2r,400.0,3204.65,3167.61,18,53.0,1
Mensuelle,299.19,142_dealer,2008.0,huyndai,entourage,3000.0,5995.0,0.5004170141784821,120626,2017-07-06,1.0,j5z,0.0,3294.75,4132.74,30,77.0,1
Par jour(s),99.75,185_dealer,2010.0,dodge,caravan,500.0,4888.0,0.10229132569558101,224861,2017-04-07,1.0,h1x,400.0,5092.3,5200.12,104,51.0,1
Par jour(s),143.24,17_dealer,2008.0,pontiac,wave,500.0,3290.0,0.1519756838905775,144000,2017-06-01,0.0,j4j,400.0,3414.4,3202.12,52,43.0,1
Par jour(s),196.87,142_dealer,2005.0,nissan,murano,1300.0,5195.0,0.2502406159769009,176000,2017-07-06,0.0,j6x,0.0,4154.75,4811.32,52,44.0,1
Par jour(s),190.83,133_dealer,2005.0,chevrolet,camio,900.0,4550.0,0.1978021978021978,0,2016-04-22,0.0,h1r,200.0,4077.5,4397.0,52,69.0,1
Par jour(s),71.34,81_dealer,2009.0,huyndai,accent,500.0,2000.0,0.25,0,,1.0,h1x,0.0,1600.0,1693.0,39,,1
Par jour(s),69.09,217_dealer,2005.0,chevrolet,aveo,420.0,3000.0,0.14,0,2015-08-03,1.0,,0.0,2730.0,2910.3333333333335,104,45.0,1
Par jour(s),95.3,196_dealer,2005.0,infiniti,g35,700.0,5995.0,0.11676396997497915,0,,0.0,j3p,0.0,5939.68,6042.0,156,,1
Par jour(s),198.74,18_dealer,2008.0,mazda,3,2000.0,3995.0,0.5006257822277848,0,,0.0,h1h,0.0,2394.75,2342.0,39,,1
Par jour(s),135.0,120_dealer,2007.0,huyndai,sonata,500.0,3595.0,0.13908205841446453,0,,0.0,j5m,0.0,3474.75,3842.0,65,,1
Par jour(s),134.44,241_dealer,2004.0,toyota,echo,300.0,2200.0,0.13636363636363635,0,,1.0,,0.0,2010.0,2120.3333333333335,26,,1
Par jour(s),96.98,160_dealer,2007.0,jeep,compass,500.0,5995.0,0.08340283569641367,0,,1.0,j0e,0.0,6254.65,6242.0,156,,1
Par jour(s),181.95,151_dealer,2003.0,honda,accord,1000.0,2995.0,0.333889816360601,197000,2017-08-23,0.0,j2h,0.0,2144.75,2351.5833333333335,20,49.0,1
Par jour(s),154.72,142_dealer,2007.0,mazda,3,0.0,4100.0,0.0,175000,2017-05-12,1.0,h1h,0.0,4305.0,4847.0,78,33.0,1
Par jour(s),85.68,190_dealer,2007.0,mazda,cx7,800.0,4000.0,0.2,0,,0.0,h2n,0.0,3400.0,3947.0,104,,1
Par jour(s),89.94,109_dealer,2004.0,mazda,6,300.0,2295.0,0.13071895424836602,0,,1.0,j3g,0.0,2109.75,2218.0,39,,1
Par jour(s),58.33,215_dealer,2006.0,ford,2006,500.0,2500.0,0.2,0,,1.0,h4l,0.0,2325.0,2347.0,104,,1
Par jour(s),206.35,160_dealer,2012.0,fiat,500,500.0,6995.0,0.07147962830593281,0,,0.0,j2k,0.0,3604.65,7242.0,78,,1
Par jour(s),87.12,133_dealer,2008.0,ford,crownvictoria,300.0,2300.0,0.13043478260869565,0,,1.0,g1w,0.0,2115.0,2193.0,39,,1
Par jour(s),67.82,133_dealer,2007.0,mini,cooper,3295.0,6295.0,0.5234312946783162,0,,1.0,j7v,0.0,0.0,3330.3333333333335,130,,1
Par jour(s),83.71,19_dealer,2008.0,jeep,compass,500.0,5000.0,0.1,137000,2017-04-04,1.0,h8b,0.0,4750.0,5312.12,156,43.0,1
Par jour(s),96.66,181_dealer,2005.0,chevrolet,equinox,1200.0,5495.0,0.2183803457688808,0,,1.0,j3l,0.0,0.0,5042.0,104,,1
Par jour(s),112.46,93_dealer,2005.0,dodge,ram1500,2500.0,8995.0,0.27793218454697055,0,,0.0,,0.0,7404.65,7242.0,156,,1
Par jour(s),165.08,142_dealer,2008.0,nissan,versa,500.0,5195.0,0.09624639076034648,129000,2017-03-31,0.0,h1r,0.0,4954.75,5507.12,78,31.0,1
Par jour(s),245.97,142_dealer,2007.0,ford,edge,1500.0,8700.0,0.1724137931034483,0,,0.0,h7a,0.0,7635.0,7980.333333333333,78,,1
Par jour(s),86.1,46_dealer,2008.0,chrysler,seabring,600.0,5400.0,0.1111111111111111,0,,0.0,j5l,0.0,5070.0,5547.0,156,,1
Par jour(s),96.66,18_dealer,2010.0,nissan,rogue,1700.0,8495.0,0.20011771630370806,147616,2017-08-08,1.0,h1g,400.0,7679.65,7796.753333333333,208,42.0,1
Mensuelle,399.83,0_dealer,2007.0,ford,edge,1000.0,5995.0,0.16680567139282734,199000,2017-07-11,1.0,j0k,0.0,5294.75,5872.25,36,52.0,1
Par jour(s),136.42,20_dealer,2008.0,nissan,titan,0.0,9800.0,0.0,0,2015-08-14,0.0,j4t,0.0,10290.0,10530.333333333334,156,,1
Par jour(s),217.88,79_dealer,2004.0,ford,mustang,2500.0,8500.0,0.29411764705882354,154000,2017-04-28,1.0,h7m,0.0,6425.0,7205.943333333333,65,62.0,1
Par jour(s),402.68,160_dealer,2007.0,kia,sportage,1500.0,6995.0,0.21443888491779842,0,,0.0,j2j,0.0,0.0,6242.0,36,,1
Mensuelle,279.16,15_dealer,2008.0,mazda,5,1300.0,3500.0,0.37142857142857144,191251,2017-05-26,0.0,j5w,400.0,2834.9,2716.32,24,36.0,1
Par jour(s),87.12,142_dealer,2003.0,nissan,altima,300.0,2300.0,0.13043478260869565,0,,1.0,j0k,0.0,2115.0,2193.0,39,,1
Par jour(s),65.95,133_dealer,2008.0,ford,escape,2200.0,5335.0,0.41237113402061853,0,,1.0,j7k,0.0,3401.75,3865.3333333333335,104,40.0,1
Par jour(s),161.33,160_dealer,2008.0,mazda,6,500.0,3500.0,0.14285714285714285,218000,2017-08-17,1.0,j2k,400.0,3634.9,3812.12,52,27.0,1
Par jour(s),114.87,18_dealer,2005.0,toyota,echo,500.0,3000.0,0.16666666666666666,0,,1.0,h1e,0.0,2850.0,2847.0,65,,1
Par jour(s),65.23,36_dealer,2005.0,mazda,6,600.0,3495.0,0.17167381974248927,0,2015-11-06,1.0,h8p,0.0,3069.75,3071.3333333333335,104,31.0,1
Par jour(s),102.97,0_dealer,2006.0,nissan,pathfinder,800.0,5950.0,0.13445378151260504,0,,0.0,h9s,0.0,5447.5,5897.0,130,,1
Par jour(s),130.83,55_dealer,2009.0,ford,f350,2000.0,7990.0,0.2503128911138924,218500,2017-06-01,0.0,j8n,0.0,6389.5,6997.49,104,24.0,1
Par jour(s),184.89,133_dealer,2008.0,mazda,3,1000.0,5900.0,0.1694915254237288,0,,1.0,h1r,0.0,5395.0,5647.0,65,,1
Par jour(s),323.58,16_dealer,2006.0,chrysler,300,500.0,3900.0,0.1282051282051282,0,,0.0,j5x,0.0,3595.0,4147.0,30,,1
Par jour(s),178.58,249_dealer,2007.0,dodge,sprinter,3500.0,6000.0,0.5833333333333334,459000,1982-12-26,1.0,h2m,0.0,2800.0,3436.1933333333336,39,1.0,1
Par jour(s),68.58,239_dealer,2007.0,dodge,caliber,500.0,2995.0,0.1669449081803005,0,,1.0,h1n,0.0,2644.75,2842.0,104,,1
Par jour(s),91.26,6_dealer,2008.0,bmw,328i,3000.0,7995.0,0.37523452157598497,0,,0.0,,0.0,0.0,5725.333333333333,156,,1
Par jour(s),167.11,10_dealer,2007.0,nissan,maxima,0.0,5000.0,0.0,0,,0.0,j4j,0.0,5000.0,5913.666666666667,78,,1
Par jour(s),189.98,109_dealer,2007.0,subaru,impreza,1700.0,8495.0,0.20011771630370806,0,2015-06-05,1.0,h1b,0.0,7219.75,7371.333333333333,78,34.0,1
Par jour(s),116.78,109_dealer,2002.0,dodge,caravan,500.0,1595.0,0.31347962382445144,0,,1.0,j3b,0.0,1174.75,1354.6666666666667,18,,1
Par jour(s),155.94,181_dealer,2008.0,suzuki,sx4,1500.0,4985.0,0.30090270812437314,115000,,0.0,h1p,400.0,4194.15,4427.37,65,,1
Par jour(s),64.17,133_dealer,2005.0,gmc,jimmy,500.0,3000.0,0.16666666666666666,0,,1.0,j4r,0.0,2850.0,2847.0,104,,1
Par jour(s),88.86,109_dealer,2007.0,honda,civic,500.0,3994.0,0.12518778167250877,0,,1.0,j0h,0.0,4153.6,4241.0,104,,1
Mensuelle,401.44,20_dealer,2004.0,dodge,ram1500,1600.0,7600.0,0.21052631578947367,0,2015-07-24,1.0,j0l,0.0,6380.0,8293.666666666668,36,59.0,1
Par jour(s),136.35,45_dealer,2005.0,gmc,envoy,1600.0,4295.0,0.37252619324796277,0,2016-04-20,1.0,g1m,200.0,3109.75,3042.0,52,40.0,1
Par jour(s),212.32,99_dealer,2008.0,nissan,versa,600.0,5999.0,0.10001666944490749,0,2015-12-22,0.0,g1m,0.0,8342.76,7007.76,39,50.0,1
Par jour(s),125.0,0_dealer,2004.0,infiniti,g35,1200.0,3250.0,0.36923076923076925,0,,1.0,j6e,0.0,2212.5,2397.0,39,,1
Par jour(s),181.57,172_dealer,2006.0,subaru,impreza,1300.0,3300.0,0.3939393939393939,231412,2017-07-27,1.0,h1w,0.0,2165.0,1222.7966666666666,20,21.0,1
Par jour(s),176.36,81_dealer,2005.0,dodge,dakota,300.0,2300.0,0.13043478260869565,175000,2017-06-08,1.0,j4k,0.0,2115.0,2265.403333333333,20,63.0,1
Mensuelle,293.67,205_dealer,2007.0,chevrolet,equinox,1500.0,4000.0,0.375,133500,2017-05-16,1.0,j1x,0.0,2700.0,3042.4,24,59.0,1
Par jour(s),161.17,73_dealer,2005.0,nissan,xtrail,1100.0,5550.0,0.1981981981981982,0,2016-01-05,0.0,j7e,0.0,4727.5,5297.0,78,49.0,1
Par jour(s),69.42,29_dealer,2007.0,chrysler,seabring,1200.0,3295.0,0.36418816388467373,161869,2017-07-25,1.0,j4l,400.0,2719.65,2598.29,78,45.0,1
Par jour(s),131.58,81_dealer,2006.0,cadillac,cts,1000.0,3995.0,0.2503128911138924,0,,0.0,h1t,0.0,0.0,3342.0,65,,1
Par jour(s),75.59,109_dealer,2004.0,dodge,neon,300.0,1795.0,0.1671309192200557,76560,2017-06-09,1.0,j4j,0.0,1584.75,1710.4033333333332,35,30.0,1
Par jour(s),70.05,33_dealer,2006.0,dodge,magnum,800.0,3850.0,0.2077922077922078,0,,1.0,g1c,0.0,3702.4,3797.0,130,,1
Par jour(s),92.24,99_dealer,2009.0,mitsubishi,lancer,1500.0,5999.0,0.2500416736122687,0,2015-07-24,0.0,j4j,0.0,5948.7,5075.333333333333,52,23.0,1
Par jour(s),198.09,142_dealer,2007.0,mazda,cx7,1400.0,6995.0,0.20014295925661185,94000,,1.0,h3k,0.0,5944.75,6524.34,78,,1
Par jour(s),177.01,81_dealer,2007.0,honda,fit,300.0,2300.0,0.13043478260869565,256001,,1.0,j3l,0.0,2115.0,2268.7366666666667,20,,1
Par jour(s),99.16,209_dealer,2002.0,jeep,patriot,500.0,1995.0,0.2506265664160401,0,,1.0,j3y,0.0,1594.75,1661.3333333333333,26,,1
Par jour(s),141.64,0_dealer,2008.0,saturn,astra,300.0,1750.0,0.17142857142857143,126000,,1.0,j5l,,,1655.4033333333332,18,35.0,1
Par jour(s),110.91,97_dealer,2007.0,jeep,cherokee,1600.0,7995.0,0.20012507817385866,122000,2017-07-14,0.0,j1c,0.0,6794.75,7417.056666666667,156,36.0,1
Par jour(s),158.59,183_dealer,2003.0,nissan,altima,500.0,2300.0,0.21739130434782608,0,,1.0,h1k,0.0,1915.0,1993.0,20,,1
Par jour(s),143.05,65_dealer,2006.0,chevrolet,uplander,1200.0,2995.0,0.4006677796327212,0,,0.0,j4y,0.0,2404.65,2142.0,39,,1
Par jour(s),302.62,233_dealer,2008.0,chevrolet,express,6000.0,15999.0,0.3750234389649353,0,2016-02-02,1.0,j7e,0.0,10798.95,10746.0,78,47.0,1
Par jour(s),126.17,99_dealer,2008.0,pontiac,g3,0.0,2500.0,0.0,0,,0.0,j4k,0.0,0.0,2693.0,52,,1
Par jour(s),105.93,248_dealer,2004.0,nissan,pathfinder,1000.0,5994.0,0.1668335001668335,0,,0.0,h1x,0.0,0.0,5724.333333333333,104,,1
Par jour(s),212.22,176_dealer,2007.0,bmw,328i,2000.0,7995.0,0.2501563477173233,80000,2017-05-12,1.0,h2a,0.0,6394.75,7002.49,78,36.0,1
Par jour(s),173.84,160_dealer,2007.0,huyndai,sonata,1200.0,6000.0,0.2,0,2016-05-03,0.0,j2j,400.0,5500.0,5547.0,78,56.0,1
Par jour(s),186.33,3_dealer,2006.0,huyndai,elantra,600.0,2995.0,0.2003338898163606,0,2016-08-04,1.0,h8s,300.0,2844.75,2742.0,39,42.0,1
Par jour(s),91.96,142_dealer,2003.0,honda,civic,650.0,2650.0,0.24528301886792453,177000,2017-08-02,1.0,j0s,0.0,2132.5,2310.9933333333333,39,24.0,1
Par jour(s),216.14,133_dealer,2006.0,honda,civic,1300.0,6500.0,0.2,0,,1.0,h1w,0.0,0.0,5930.333333333333,52,,1
Par jour(s),225.36,117_dealer,2006.0,lexus,es330,1000.0,5995.0,0.16680567139282734,181466,2017-06-14,0.0,h7n,0.0,5294.75,5872.25,52,21.0,1
Par jour(s),153.18,174_dealer,2009.0,mitsubishi,lancer,1500.0,4195.0,0.3575685339690107,203920,2017-08-18,1.0,h1e,0.0,2904.75,3237.37,52,28.0,1
Par jour(s),225.21,17_dealer,2009.0,volvo,s40,1000.0,5890.0,0.1697792869269949,207000,2017-07-06,1.0,j7b,400.0,5644.4,5833.916666666667,52,31.0,1
Par jour(s),201.96,133_dealer,2007.0,jeep,patriot,1260.0,6300.0,0.2,0,2016-04-14,0.0,h1w,300.0,5655.0,5787.0,65,27.0,1
Par jour(s),165.87,129_dealer,2006.0,mazda,tribute,1000.0,3995.0,0.2503128911138924,0,,1.0,h4l,0.0,3394.75,3342.0,52,,1
Par jour(s),77.72,109_dealer,2007.0,volkswagen,rabbit,500.0,3995.0,0.1251564455569462,0,,0.0,j4t,0.0,4154.65,4242.0,130,,1
Mensuelle,165.78,8_dealer,2006.0,chevrolet,uplander,1200.0,2992.0,0.40106951871657753,0,,0.0,j4j,0.0,0.0,4310.27,36,,1
Par jour(s),97.21,247_dealer,2010.0,chrysler,ptcruiser,500.0,6000.0,0.08333333333333333,96900,2017-07-31,1.0,h8y,400.0,6259.9,6312.12,156,52.0,1
Par jour(s),82.32,35_dealer,2005.0,chrysler,300,0.0,5000.0,0.0,0,,1.0,j4k,0.0,3200.0,4747.0,130,50.0,1
Par jour(s),122.33,82_dealer,2004.0,saturn,vue,625.0,2500.0,0.25,0,2016-01-06,1.0,h7r,0.0,2000.0,2222.0,52,55.0,1
Par jour(s),196.04,222_dealer,2007.0,nissan,murano,500.0,6000.0,0.08333333333333333,0,,1.0,h2c,0.0,5800.0,6247.0,78,,1
Par jour(s),87.48,20_dealer,2007.0,chevrolet,cobalt,700.0,3930.0,0.178117048346056,0,2015-06-15,1.0,j2w,0.0,3426.5,4306.333333333334,104,31.0,1
Par jour(s),182.19,115_dealer,2010.0,dodge,caliber,1300.0,6495.0,0.20015396458814472,0,,1.0,h2m,0.0,0.0,5925.333333333333,65,,1
Par jour(s),162.65,245_dealer,2005.0,nissan,xtrail,800.0,2300.0,0.34782608695652173,222608,,0.0,j7e,0.0,1615.0,1830.5333333333333,18,,1
Mensuelle,329.06,241_dealer,2009.0,pontiac,montana,2100.0,5500.0,0.38181818181818183,169000,2017-08-09,1.0,j6e,400.0,4134.9,4420.52,36,46.0,1
Par jour(s),73.63,109_dealer,2009.0,huyndai,elantra,300.0,2400.0,0.125,0,,1.0,h3r,0.0,2220.0,2336.3333333333335,52,,1
Par jour(s),156.75,177_dealer,2007.0,dodge,caliber,900.0,4495.0,0.20022246941045607,122000,,1.0,j0s,,,4459.219999999999,65,32.0,1
Par jour(s),242.76,142_dealer,2007.0,jeep,grandcherokee,1600.0,8200.0,0.1951219512195122,228381,,1.0,h7a,0.0,7010.0,7688.723333333333,65,,1
Par jour(s),107.35,236_dealer,2006.0,landrover,lr3,4000.0,10995.0,0.36380172805820826,0,2015-07-25,1.0,j0l,0.0,7544.75,7725.333333333333,156,,1
Par jour(s),217.85,82_dealer,2004.0,volvo,xc90,1000.0,6495.0,0.15396458814472672,0,,0.0,g4x,0.0,6279.65,6242.0,65,,1
Par jour(s),89.91,160_dealer,2004.0,honda,accord,1000.0,5995.0,0.16680567139282734,0,,1.0,j0e,0.0,5754.65,5742.0,156,,1
Par jour(s),83.66,256_dealer,2009.0,mazda,3gt,2000.0,6500.0,0.3076923076923077,143359,2017-05-18,0.0,j4p,0.0,4825.0,5507.49,156,34.0,1
Par jour(s),64.77,242_dealer,2006.0,mazda,3,800.0,2995.0,0.2671118530884808,0,,0.0,d6t,0.0,2544.75,2542.0,104,,1
Par jour(s),114.5,36_dealer,2003.0,ford,explorer,3500.0,6495.0,0.5388760585065435,0,2015-04-22,1.0,j0t,0.0,3319.75,3171.3333333333335,52,,1
Par jour(s),94.68,241_dealer,2000.0,honda,lxg,300.0,2195.0,0.1366742596810934,294589,2017-05-10,0.0,j0k,0.0,2004.75,2150.7366666666667,35,24.0,1
Par jour(s),192.15,181_dealer,2010.0,nissan,versa,600.0,5985.0,0.10025062656641603,138167,,1.0,j6a,400.0,6144.15,6210.15,78,,1
Par jour(s),92.61,136_dealer,2002.0,bmw,x5,800.0,2800.0,0.2857142857142857,230000,2017-09-08,0.0,h1h,0.0,2140.0,2330.5333333333333,39,32.0,1
Par jour(s),95.74,81_dealer,2007.0,honda,civic,0.0,0.0,,208000,2017-05-10,0.0,h1a,0.0,2374.7,2318.25,52,26.0,1
Par jour(s),65.24,0_dealer,2007.0,pontiac,g6,500.0,2700.0,0.18518518518518517,0,,0.0,h1g,0.0,2335.0,2547.0,104,,1
Par jour(s),187.68,0_dealer,2012.0,huyndai,elantra,500.0,6000.0,0.08333333333333333,135000,2017-06-08,1.0,j7n,0.0,5800.0,6312.12,78,26.0,1
Par jour(s),98.89,191_dealer,2006.0,acura,crv,1200.0,4950.0,0.24242424242424243,247000,,0.0,j8h,0.0,399750.0,4653.29,78,,1
Par jour(s),184.64,82_dealer,2008.0,jeep,compass,1300.0,6500.0,0.2,149500,2017-05-17,0.0,j7z,300.0,5869.93,6116.3,78,52.0,1
Par jour(s),68.1,55_dealer,2009.0,toyota,yaris,900.0,4300.0,0.20930232558139536,0,,0.0,j6y,0.0,3615.0,4147.0,156,,1
Par jour(s),183.81,81_dealer,2008.0,volkswagen,rabbit,0.0,0.0,,0,2016-05-06,1.0,j0k,400.0,4125.0,4093.0,52,22.0,1
Par jour(s),90.02,115_dealer,2004.0,cadillac,srx,1100.0,5495.0,0.20018198362147407,0,2016-03-14,1.0,g9n,0.0,4669.75,5142.0,130,59.0,1
Mensuelle,335.42,241_dealer,2010.0,huyndai,accent,1950.0,5500.0,0.35454545454545455,153000,2017-08-03,0.0,j0k,400.0,4284.9,4550.98,36,24.0,1
Par jour(s),155.67,130_dealer,2001.0,ford,escape,500.0,2195.0,0.22779043280182232,0,,1.0,h1n,0.0,1804.75,1888.0,20,,1
Mensuelle,283.31,178_dealer,2008.0,mazda,5,700.0,3495.0,0.20028612303290416,183595,,1.0,j7v,,,3233.17,30,66.0,1
Par jour(s),56.74,158_dealer,2002.0,lexus,es300,800.0,3995.0,0.2002503128911139,0,2015-08-25,1.0,h7l,0.0,3394.75,3771.3333333333335,52,48.0,1
Par jour(s),121.69,0_dealer,2007.0,gmc,sierra,1500.0,8000.0,0.1875,234000,,1.0,j0p,0.0,6900.0,7559.036666666667,130,,1
Par jour(s),207.79,133_dealer,2005.0,jeep,grandcherokee,1800.0,7000.0,0.2571428571428571,0,,1.0,h7y,0.0,5850.0,5947.0,65,,1
Par jour(s),142.75,239_dealer,2006.0,huyndai,accent,313.0,1995.0,0.1568922305764411,177650,,0.0,j0k,0.0,2094.75,1915.77,26,,1
Par jour(s),185.67,109_dealer,2004.0,lincoln,aviator,1850.0,3694.0,0.5008121277747699,0,,1.0,j5r,0.0,0.0,2191.0,26,,1
